 TITLE LINE 1 - Subbasin ID 16 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1991 3.6060000000E+02 2.5963200000E+02 5.4090000000E+00 1.0818000000E+00 0.0000000000E+00 9.0150000000E+00 0.0000000000E+00 1.8030000000E+00 7.9332000000E+01 9.0150000000E-01 3.6100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1992 3.6240000000E+02 2.6092800000E+02 5.4360000000E+00 1.0872000000E+00 0.0000000000E+00 9.0600000000E+00 0.0000000000E+00 1.8120000000E+00 7.9728000000E+01 9.0600000000E-01 3.6200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1993 3.6435000000E+02 2.6233200000E+02 5.4652500000E+00 1.0930500000E+00 0.0000000000E+00 9.1087500000E+00 0.0000000000E+00 1.8217500000E+00 8.0157000000E+01 9.1087500000E-01 3.6400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 3.6615000000E+02 2.6362800000E+02 5.4922500000E+00 1.0984500000E+00 0.0000000000E+00 9.1537500000E+00 0.0000000000E+00 1.8307500000E+00 8.0553000000E+01 9.1537500000E-01 3.6600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 3.6810000000E+02 2.6503200000E+02 5.5215000000E+00 1.1043000000E+00 0.0000000000E+00 9.2025000000E+00 0.0000000000E+00 1.8405000000E+00 8.0982000000E+01 9.2025000000E-01 3.6800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 3.7005000000E+02 2.6643600000E+02 5.5507500000E+00 1.1101500000E+00 0.0000000000E+00 9.2512500000E+00 0.0000000000E+00 1.8502500000E+00 8.1411000000E+01 9.2512500000E-01 3.7000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 3.7185000000E+02 2.6773200000E+02 5.5777500000E+00 1.1155500000E+00 0.0000000000E+00 9.2962500000E+00 0.0000000000E+00 1.8592500000E+00 8.1807000000E+01 9.2962500000E-01 3.7200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 3.7380000000E+02 2.6913600000E+02 5.6070000000E+00 1.1214000000E+00 0.0000000000E+00 9.3450000000E+00 0.0000000000E+00 1.8690000000E+00 8.2236000000E+01 9.3450000000E-01 3.7400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 3.7560000000E+02 2.7043200000E+02 5.6340000000E+00 1.1268000000E+00 0.0000000000E+00 9.3900000000E+00 0.0000000000E+00 1.8780000000E+00 8.2632000000E+01 9.3900000000E-01 3.7600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 3.7755000000E+02 2.7183600000E+02 5.6632500000E+00 1.1326500000E+00 0.0000000000E+00 9.4387500000E+00 0.0000000000E+00 1.8877500000E+00 8.3061000000E+01 9.4387500000E-01 3.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 3.7950000000E+02 2.7324000000E+02 5.6925000000E+00 1.1385000000E+00 0.0000000000E+00 9.4875000000E+00 0.0000000000E+00 1.8975000000E+00 8.3490000000E+01 9.4875000000E-01 3.8000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 3.7890000000E+02 2.7280800000E+02 5.6835000000E+00 1.1367000000E+00 0.0000000000E+00 9.4725000000E+00 0.0000000000E+00 1.8945000000E+00 8.3358000000E+01 9.4725000000E-01 3.7900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 3.7830000000E+02 2.7237600000E+02 5.6745000000E+00 1.1349000000E+00 0.0000000000E+00 9.4575000000E+00 0.0000000000E+00 1.8915000000E+00 8.3226000000E+01 9.4575000000E-01 3.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 3.7770000000E+02 2.7194400000E+02 5.6655000000E+00 1.1331000000E+00 0.0000000000E+00 9.4425000000E+00 0.0000000000E+00 1.8885000000E+00 8.3094000000E+01 9.4425000000E-01 3.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 3.7725000000E+02 2.7162000000E+02 5.6587500000E+00 1.1317500000E+00 0.0000000000E+00 9.4312500000E+00 0.0000000000E+00 1.8862500000E+00 8.2995000000E+01 9.4312500000E-01 3.7700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 3.7665000000E+02 2.7118800000E+02 5.6497500000E+00 1.1299500000E+00 0.0000000000E+00 9.4162500000E+00 0.0000000000E+00 1.8832500000E+00 8.2863000000E+01 9.4162500000E-01 3.7700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 3.7605000000E+02 2.7075600000E+02 5.6407500000E+00 1.1281500000E+00 0.0000000000E+00 9.4012500000E+00 0.0000000000E+00 1.8802500000E+00 8.2731000000E+01 9.4012500000E-01 3.7600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 3.7560000000E+02 2.7043200000E+02 5.6340000000E+00 1.1268000000E+00 0.0000000000E+00 9.3900000000E+00 0.0000000000E+00 1.8780000000E+00 8.2632000000E+01 9.3900000000E-01 3.7600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 3.7500000000E+02 2.7000000000E+02 5.6250000000E+00 1.1250000000E+00 0.0000000000E+00 9.3750000000E+00 0.0000000000E+00 1.8750000000E+00 8.2500000000E+01 9.3750000000E-01 3.7500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 3.7440000000E+02 2.6956800000E+02 5.6160000000E+00 1.1232000000E+00 0.0000000000E+00 9.3600000000E+00 0.0000000000E+00 1.8720000000E+00 8.2368000000E+01 9.3600000000E-01 3.7400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 3.7395000000E+02 2.6924400000E+02 5.6092500000E+00 1.1218500000E+00 0.0000000000E+00 9.3487500000E+00 0.0000000000E+00 1.8697500000E+00 8.2269000000E+01 9.3487500000E-01 3.7400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 3.7485000000E+02 2.6989200000E+02 5.6227500000E+00 1.1245500000E+00 0.0000000000E+00 9.3712500000E+00 0.0000000000E+00 1.8742500000E+00 8.2467000000E+01 9.3712500000E-01 3.7500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 3.7590000000E+02 2.7064800000E+02 5.6385000000E+00 1.1277000000E+00 0.0000000000E+00 9.3975000000E+00 0.0000000000E+00 1.8795000000E+00 8.2698000000E+01 9.3975000000E-01 3.7600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 3.7695000000E+02 2.7140400000E+02 5.6542500000E+00 1.1308500000E+00 0.0000000000E+00 9.4237500000E+00 0.0000000000E+00 1.8847500000E+00 8.2929000000E+01 9.4237500000E-01 3.7700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 3.7800000000E+02 2.7216000000E+02 5.6700000000E+00 1.1340000000E+00 0.0000000000E+00 9.4500000000E+00 0.0000000000E+00 1.8900000000E+00 8.3160000000E+01 9.4500000000E-01 3.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 3.7905000000E+02 2.7291600000E+02 5.6857500000E+00 1.1371500000E+00 0.0000000000E+00 9.4762500000E+00 0.0000000000E+00 1.8952500000E+00 8.3391000000E+01 9.4762500000E-01 3.7900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 3.7995000000E+02 2.7356400000E+02 5.6992500000E+00 1.1398500000E+00 0.0000000000E+00 9.4987500000E+00 0.0000000000E+00 1.8997500000E+00 8.3589000000E+01 9.4987500000E-01 3.8000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 3.8100000000E+02 2.7432000000E+02 5.7150000000E+00 1.1430000000E+00 0.0000000000E+00 9.5250000000E+00 0.0000000000E+00 1.9050000000E+00 8.3820000000E+01 9.5250000000E-01 3.8100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 3.8205000000E+02 2.7507600000E+02 5.7307500000E+00 1.1461500000E+00 0.0000000000E+00 9.5512500000E+00 0.0000000000E+00 1.9102500000E+00 8.4051000000E+01 9.5512500000E-01 3.8200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 3.8310000000E+02 2.7583200000E+02 5.7465000000E+00 1.1493000000E+00 0.0000000000E+00 9.5775000000E+00 0.0000000000E+00 1.9155000000E+00 8.4282000000E+01 9.5775000000E-01 3.8300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
